time	V(output2)	V(vin2)
6.541338702741430e-002	-9.334537e-001	-8.691732e-001
6.543086999338180e-002	-9.333751e-001	-8.691382e-001
6.544932248376936e-002	-9.332904e-001	-8.691013e-001
6.548622746454449e-002	-9.331162e-001	-8.690276e-001
6.552983653804462e-002	-9.329046e-001	-8.689404e-001
6.558387582737715e-002	-9.326383e-001	-8.688322e-001
6.564880260306924e-002	-9.323190e-001	-8.687024e-001
6.565908271520819e-002	-9.322692e-001	-8.686818e-001
6.567964293948610e-002	-9.321713e-001	-8.686407e-001
6.568478299555557e-002	-9.321470e-001	-8.686304e-001
6.569506310769452e-002	-9.320990e-001	-8.686098e-001
6.571562333197242e-002	-9.320037e-001	-8.685688e-001
6.571854526048122e-002	-9.319903e-001	-8.685629e-001
6.572438911749882e-002	-9.319637e-001	-8.685512e-001
6.573607683153404e-002	-9.319109e-001	-8.685278e-001
6.574982252259125e-002	-9.318494e-001	-8.685004e-001
6.576514847393404e-002	-9.317817e-001	-8.684697e-001
6.579580037661963e-002	-9.316487e-001	-8.684084e-001
6.583601250772422e-002	-9.314774e-001	-8.683280e-001
6.588409307687904e-002	-9.312757e-001	-8.682318e-001
6.594126625363356e-002	-9.310387e-001	-8.681175e-001
6.602042129988291e-002	-9.307141e-001	-8.679591e-001
6.603554765670501e-002	-9.306530e-001	-8.679289e-001
6.606580037034922e-002	-9.305333e-001	-8.678684e-001
6.612630579763762e-002	-9.302966e-001	-8.677474e-001
6.616955427288604e-002	-9.301283e-001	-8.676609e-001
6.621785034929570e-002	-9.299398e-001	-8.675643e-001
6.627038917243119e-002	-9.297321e-001	-8.674592e-001
6.635300794149798e-002	-9.294014e-001	-8.672940e-001
6.636476400725995e-002	-9.293537e-001	-8.672705e-001
6.638827613878387e-002	-9.292573e-001	-8.672234e-001
6.639415417166485e-002	-9.292330e-001	-8.672117e-001
6.640591023742681e-002	-9.291842e-001	-8.671882e-001
6.642942236895073e-002	-9.290851e-001	-8.671411e-001
6.647644663199857e-002	-9.288815e-001	-8.670471e-001
6.652045688639238e-002	-9.286848e-001	-8.669591e-001
6.652740260677845e-002	-9.286527e-001	-8.669452e-001
6.654129404755059e-002	-9.285868e-001	-8.669174e-001
6.656907692909488e-002	-9.284533e-001	-8.668618e-001
6.657242782700445e-002	-9.284369e-001	-8.668551e-001
6.657912962282361e-002	-9.284039e-001	-8.668417e-001
6.659253321446192e-002	-9.283372e-001	-8.668149e-001
6.660879042751215e-002	-9.282553e-001	-8.667824e-001
6.662650921939647e-002	-9.281647e-001	-8.667470e-001
6.665475962466613e-002	-9.280179e-001	-8.666905e-001
6.669808961957346e-002	-9.277884e-001	-8.666038e-001
6.674417131557164e-002	-9.275402e-001	-8.665116e-001
6.680542800489561e-002	-9.272071e-001	-8.663892e-001
6.688417322991797e-002	-9.267845e-001	-8.662317e-001
6.698465860686113e-002	-9.262672e-001	-8.660307e-001
6.708229086436000e-002	-9.257928e-001	-8.658354e-001
6.720092649719586e-002	-9.252406e-001	-8.655981e-001
6.721312580329297e-002	-9.251850e-001	-8.655738e-001
6.723752441548718e-002	-9.250748e-001	-8.655249e-001
6.728632163987559e-002	-9.248523e-001	-8.654274e-001
6.737079764068343e-002	-9.244572e-001	-8.652584e-001
6.743382924328920e-002	-9.241498e-001	-8.651323e-001
6.748656508654082e-002	-9.238802e-001	-8.650269e-001
6.754562596618942e-002	-9.235679e-001	-8.649088e-001
6.757667683735620e-002	-9.233999e-001	-8.648466e-001
6.762271329643545e-002	-9.231473e-001	-8.647546e-001
6.764345492656131e-002	-9.230327e-001	-8.647131e-001
6.764864033409276e-002	-9.230039e-001	-8.647027e-001
6.765901114915569e-002	-9.229463e-001	-8.646820e-001
6.766040225721229e-002	-9.229385e-001	-8.646792e-001
6.766318447332546e-002	-9.229230e-001	-8.646736e-001
6.766874890555182e-002	-9.228920e-001	-8.646625e-001
6.767821329916426e-002	-9.228393e-001	-8.646436e-001
6.768804731206876e-002	-9.227844e-001	-8.646239e-001
6.770771533787776e-002	-9.226747e-001	-8.645846e-001
6.773730157507338e-002	-9.225096e-001	-8.645254e-001
6.778158873230217e-002	-9.222622e-001	-8.644368e-001
6.782729646496610e-002	-9.220067e-001	-8.643454e-001
6.788869313292401e-002	-9.216647e-001	-8.642226e-001
6.796676002768534e-002	-9.212383e-001	-8.640665e-001
6.806514552920866e-002	-9.207253e-001	-8.638697e-001
6.818178915176726e-002	-9.201522e-001	-8.636364e-001
6.829153850702101e-002	-9.196364e-001	-8.634169e-001
6.831092362216687e-002	-9.195473e-001	-8.633782e-001
6.834969385245861e-002	-9.193701e-001	-8.633006e-001
6.835938641003155e-002	-9.193258e-001	-8.632813e-001
6.836180954942478e-002	-9.193147e-001	-8.632764e-001
6.836665582821125e-002	-9.192925e-001	-8.632667e-001
6.836786739790786e-002	-9.192869e-001	-8.632643e-001
6.837029053730109e-002	-9.192758e-001	-8.632594e-001
6.837513681608756e-002	-9.192536e-001	-8.632497e-001
6.838482937366050e-002	-9.192089e-001	-8.632303e-001
6.840421448880636e-002	-9.191185e-001	-8.631915e-001
6.843212818809819e-002	-9.189860e-001	-8.631358e-001
6.846352367665162e-002	-9.188322e-001	-8.630729e-001
6.852631465375850e-002	-9.185113e-001	-8.629473e-001
6.862350297906693e-002	-9.179937e-001	-8.627530e-001
6.870568557572290e-002	-9.175416e-001	-8.625886e-001
6.877560545505176e-002	-9.171502e-001	-8.624488e-001
6.878581181128997e-002	-9.170927e-001	-8.624284e-001
6.880622452376638e-002	-9.169777e-001	-8.623875e-001
6.881132770188549e-002	-9.169490e-001	-8.623773e-001
6.882153405812369e-002	-9.168915e-001	-8.623570e-001
6.884194677060010e-002	-9.167764e-001	-8.623161e-001
6.885631414439725e-002	-9.166954e-001	-8.622873e-001
6.887190185367814e-002	-9.166075e-001	-8.622562e-001
6.889425726245904e-002	-9.164814e-001	-8.622115e-001
6.891465772300529e-002	-9.163664e-001	-8.621707e-001
6.895545864409779e-002	-9.161363e-001	-8.620891e-001
6.899792848928188e-002	-9.158967e-001	-8.620042e-001
6.905684262032519e-002	-9.155649e-001	-8.618863e-001
6.912588166969885e-002	-9.151827e-001	-8.617482e-001
6.923972786307614e-002	-9.145787e-001	-8.615205e-001
6.935002544915185e-002	-9.140286e-001	-8.612999e-001
6.946467173975833e-002	-9.134846e-001	-8.610706e-001
6.947714608011445e-002	-9.134268e-001	-8.610457e-001
6.950209476082667e-002	-9.133124e-001	-8.609958e-001
6.955199212225112e-002	-9.130817e-001	-8.608960e-001
6.963308106649838e-002	-9.126976e-001	-8.607339e-001
6.969349396848427e-002	-9.123995e-001	-8.606130e-001
6.974541405020159e-002	-9.121313e-001	-8.605092e-001
6.980378640770545e-002	-9.118181e-001	-8.603925e-001
6.988187453188254e-002	-9.113873e-001	-8.602362e-001
6.997765075034099e-002	-9.108506e-001	-8.600447e-001
7.001321019318167e-002	-9.106500e-001	-8.599735e-001
7.003776225443847e-002	-9.105113e-001	-8.599245e-001
7.004390026975267e-002	-9.104766e-001	-8.599122e-001
7.005617630038108e-002	-9.104072e-001	-8.598877e-001
7.005767883078168e-002	-9.103987e-001	-8.598846e-001
7.006068389158288e-002	-9.103817e-001	-8.598787e-001
7.006669401318527e-002	-9.103478e-001	-8.598666e-001
7.007669975699812e-002	-9.102913e-001	-8.598466e-001
7.008716242073899e-002	-9.102321e-001	-8.598257e-001
7.010808774822074e-002	-9.101139e-001	-8.597838e-001
7.013871135602003e-002	-9.099409e-001	-8.597226e-001
7.018406898560937e-002	-9.096846e-001	-8.596318e-001
7.023063067072555e-002	-9.094216e-001	-8.595387e-001
7.029383910728293e-002	-9.090665e-001	-8.594123e-001
7.037496358895315e-002	-9.086216e-001	-8.592501e-001
7.046972403713291e-002	-9.081270e-001	-8.590605e-001
7.057002700748120e-002	-9.076294e-001	-8.588600e-001
7.058425009104653e-002	-9.075615e-001	-8.588315e-001
7.061269625817719e-002	-9.074290e-001	-8.587746e-001
7.065646491965780e-002	-9.072265e-001	-8.586870e-001
7.066296419490784e-002	-9.071966e-001	-8.586740e-001
7.067596274540791e-002	-9.071372e-001	-8.586481e-001
7.069750785747632e-002	-9.070387e-001	-8.586050e-001
7.069934144963171e-002	-9.070304e-001	-8.586013e-001
7.070300863394248e-002	-9.070137e-001	-8.585940e-001
7.071034300256403e-002	-9.069803e-001	-8.585793e-001
7.071791983837357e-002	-9.069458e-001	-8.585641e-001
7.072990983250474e-002	-9.068912e-001	-8.585402e-001
7.074341146417632e-002	-9.068297e-001	-8.585132e-001
7.076128113552008e-002	-9.067483e-001	-8.584774e-001
7.076563351702861e-002	-9.067284e-001	-8.584687e-001
7.077433828004566e-002	-9.066885e-001	-8.584513e-001
7.079174780607976e-002	-9.066080e-001	-8.584165e-001
7.081812827554582e-002	-9.064837e-001	-8.583637e-001
7.084684038619765e-002	-9.063444e-001	-8.583063e-001
7.088118636698160e-002	-9.061728e-001	-8.582376e-001
7.088977286217758e-002	-9.061285e-001	-8.582205e-001
7.090694585256956e-002	-9.060383e-001	-8.581861e-001
7.091123910016754e-002	-9.060154e-001	-8.581775e-001
7.091982559536353e-002	-9.059690e-001	-8.581604e-001
7.093370253146514e-002	-9.058931e-001	-8.581326e-001
7.095061083129155e-002	-9.057989e-001	-8.580988e-001
7.096932953355004e-002	-9.056925e-001	-8.580613e-001
7.100676693806703e-002	-9.054754e-001	-8.579865e-001
7.104970011873946e-002	-9.052230e-001	-8.579006e-001
7.110382542875141e-002	-9.049034e-001	-8.577924e-001
7.116727380453651e-002	-9.045320e-001	-8.576655e-001
7.126336651686263e-002	-9.039797e-001	-8.574733e-001
7.135570403442200e-002	-9.034579e-001	-8.572886e-001
7.136968252522154e-002	-9.033799e-001	-8.572606e-001
7.137317714792142e-002	-9.033605e-001	-8.572537e-001
7.138016639332119e-002	-9.033217e-001	-8.572397e-001
7.139414488412073e-002	-9.032444e-001	-8.572117e-001
7.139763950682061e-002	-9.032251e-001	-8.572047e-001
7.140462875222038e-002	-9.031866e-001	-8.571907e-001
7.141860724301992e-002	-9.031097e-001	-8.571628e-001
7.144656422461898e-002	-9.029554e-001	-8.571069e-001
7.147891771553341e-002	-9.027755e-001	-8.570422e-001
7.149811456765784e-002	-9.026678e-001	-8.570037e-001
7.151664761194825e-002	-9.025627e-001	-8.569667e-001
7.153545825516125e-002	-9.024552e-001	-8.569291e-001
7.155933145722654e-002	-9.023174e-001	-8.568813e-001
7.158543821607928e-002	-9.021652e-001	-8.568291e-001
7.163026538322391e-002	-9.019014e-001	-8.567395e-001
7.167754885893685e-002	-9.016214e-001	-8.566449e-001
7.172203749967607e-002	-9.013581e-001	-8.565559e-001
7.176964612209663e-002	-9.010777e-001	-8.564607e-001
7.178154827770177e-002	-9.010081e-001	-8.564369e-001
7.180535258891205e-002	-9.008704e-001	-8.563893e-001
7.184672015431595e-002	-9.006327e-001	-8.563066e-001
7.186550006510306e-002	-9.005256e-001	-8.562690e-001
7.188144368279113e-002	-9.004353e-001	-8.562371e-001
7.189617187123494e-002	-9.003522e-001	-8.562077e-001
7.191120389420060e-002	-9.002677e-001	-8.561776e-001
7.193044075111919e-002	-9.001600e-001	-8.561391e-001
7.195120682870879e-002	-9.000440e-001	-8.560976e-001
7.199273898388796e-002	-8.998129e-001	-8.560145e-001
7.203517552847509e-002	-8.995772e-001	-8.559297e-001
7.209437323941099e-002	-8.992491e-001	-8.558112e-001
7.216324935169491e-002	-8.988683e-001	-8.556735e-001
7.217102232312882e-002	-8.988255e-001	-8.556579e-001
7.218656826599662e-002	-8.987407e-001	-8.556269e-001
7.221766015173223e-002	-8.985728e-001	-8.555647e-001
7.225504908725357e-002	-8.983738e-001	-8.554899e-001
7.229147789200953e-002	-8.981841e-001	-8.554171e-001
7.236433550152145e-002	-8.978142e-001	-8.552713e-001
7.244226355436499e-002	-8.974271e-001	-8.551155e-001
7.251912830469021e-002	-8.970512e-001	-8.549618e-001
7.253061692194092e-002	-8.969953e-001	-8.549387e-001
7.255359415644234e-002	-8.968838e-001	-8.548928e-001
7.255933846506771e-002	-8.968560e-001	-8.548813e-001
7.257082708231842e-002	-8.968001e-001	-8.548583e-001
7.259380431681985e-002	-8.966877e-001	-8.548124e-001
7.263975878582271e-002	-8.964594e-001	-8.547205e-001
7.268300835065997e-002	-8.962385e-001	-8.546340e-001
7.272842391088734e-002	-8.959984e-001	-8.545431e-001
7.277674774441953e-002	-8.957350e-001	-8.544465e-001
7.280383915319467e-002	-8.955836e-001	-8.543923e-001
7.285802197074498e-002	-8.952754e-001	-8.542839e-001
7.286426394129998e-002	-8.952395e-001	-8.542715e-001
7.287674788240998e-002	-8.951672e-001	-8.542465e-001
7.289046509332865e-002	-8.950875e-001	-8.542191e-001
7.290395801767234e-002	-8.950089e-001	-8.541921e-001
7.292344771630270e-002	-8.948950e-001	-8.541531e-001
7.294421511293764e-002	-8.947731e-001	-8.541116e-001
7.298574990620751e-002	-8.945289e-001	-8.540285e-001
7.302911954770176e-002	-8.942744e-001	-8.539417e-001
7.308840888805838e-002	-8.939300e-001	-8.538232e-001
7.315786580453181e-002	-8.935329e-001	-8.536842e-001
7.316701386405899e-002	-8.934816e-001	-8.536659e-001
7.318530998311337e-002	-8.933803e-001	-8.536294e-001
7.318988401287696e-002	-8.933551e-001	-8.536202e-001
7.319903207240415e-002	-8.933050e-001	-8.536019e-001
7.320907665730510e-002	-8.932502e-001	-8.535818e-001
7.322108781350180e-002	-8.931851e-001	-8.535578e-001
7.323323015414653e-002	-8.931198e-001	-8.535336e-001
7.325011738638962e-002	-8.930294e-001	-8.534998e-001
7.326825828207108e-002	-8.929332e-001	-8.534635e-001
7.330454007343398e-002	-8.927428e-001	-8.533909e-001
7.334710818705612e-002	-8.925217e-001	-8.533058e-001
7.340034499903236e-002	-8.922476e-001	-8.531993e-001
7.346398796939040e-002	-8.919220e-001	-8.530720e-001
7.347595845584697e-002	-8.918611e-001	-8.530481e-001
7.349989942876009e-002	-8.917408e-001	-8.530002e-001
7.354778137458634e-002	-8.915052e-001	-8.529044e-001
7.363445393045169e-002	-8.910897e-001	-8.527311e-001
7.369831941722303e-002	-8.907900e-001	-8.526034e-001
7.375020867302901e-002	-8.905493e-001	-8.524996e-001
7.380854960359864e-002	-8.902793e-001	-8.523829e-001
7.381843753449074e-002	-8.902335e-001	-8.523631e-001
7.383821339627494e-002	-8.901416e-001	-8.523236e-001
7.387776511984336e-002	-8.899572e-001	-8.522445e-001
7.388765305073546e-002	-8.899109e-001	-8.522247e-001
7.390742891251965e-002	-8.898180e-001	-8.521851e-001
7.391237287796570e-002	-8.897947e-001	-8.521752e-001
7.391360886932721e-002	-8.897889e-001	-8.521728e-001
7.391608085205025e-002	-8.897772e-001	-8.521678e-001
7.392102481749630e-002	-8.897538e-001	-8.521580e-001
7.393091274838839e-002	-8.897067e-001	-8.521382e-001
7.395068861017259e-002	-8.896113e-001	-8.520986e-001
7.397800848597670e-002	-8.894768e-001	-8.520440e-001
7.401080682587810e-002	-8.893098e-001	-8.519784e-001
7.407640350568090e-002	-8.889608e-001	-8.518472e-001
7.417638517571513e-002	-8.884068e-001	-8.516473e-001
7.426131710443164e-002	-8.879218e-001	-8.514774e-001
7.434288797115864e-002	-8.874490e-001	-8.513142e-001
7.443128150078099e-002	-8.869352e-001	-8.511375e-001
7.444306530215299e-002	-8.868667e-001	-8.511139e-001
7.446663290489697e-002	-8.867299e-001	-8.510667e-001
7.451376811038493e-002	-8.864563e-001	-8.509725e-001
7.451913263810062e-002	-8.864252e-001	-8.509617e-001
7.452986169353197e-002	-8.863629e-001	-8.509403e-001
7.454056415512471e-002	-8.863009e-001	-8.509189e-001
7.454323977052289e-002	-8.862854e-001	-8.509135e-001
7.454859100131926e-002	-8.862543e-001	-8.509028e-001
7.455929346291200e-002	-8.861923e-001	-8.508814e-001
7.457270457143313e-002	-8.861145e-001	-8.508546e-001
7.458762886422871e-002	-8.860280e-001	-8.508247e-001
7.461567171392487e-002	-8.858656e-001	-8.507687e-001
7.465539643107717e-002	-8.856356e-001	-8.506892e-001
7.470190303329884e-002	-8.853664e-001	-8.505962e-001
7.475799564021649e-002	-8.850430e-001	-8.504840e-001
7.483247339379925e-002	-8.846164e-001	-8.503351e-001
7.484421126904474e-002	-8.845500e-001	-8.503116e-001
7.486768701953572e-002	-8.844196e-001	-8.502646e-001
7.490395606454679e-002	-8.842207e-001	-8.501921e-001
7.490945642677772e-002	-8.841910e-001	-8.501811e-001
7.492045715123959e-002	-8.841323e-001	-8.501591e-001
7.492320733235505e-002	-8.841176e-001	-8.501536e-001
7.492870769458598e-002	-8.840885e-001	-8.501426e-001
7.493008278514371e-002	-8.840812e-001	-8.501399e-001
7.493283296625918e-002	-8.840666e-001	-8.501343e-001
7.493352051153804e-002	-8.840631e-001	-8.501329e-001
7.493489560209576e-002	-8.840558e-001	-8.501302e-001
7.493523937473520e-002	-8.840540e-001	-8.501295e-001
7.493592692001407e-002	-8.840504e-001	-8.501282e-001
7.493730201057179e-002	-8.840432e-001	-8.501254e-001
7.494005219168726e-002	-8.840287e-001	-8.501199e-001
7.494555255391819e-002	-8.840000e-001	-8.501089e-001
7.495297627442718e-002	-8.839614e-001	-8.500940e-001
7.496748661822912e-002	-8.838867e-001	-8.500651e-001
7.498938185644889e-002	-8.837755e-001	-8.500212e-001
7.502453232700038e-002	-8.836001e-001	-8.499509e-001
7.506750767857932e-002	-8.833901e-001	-8.498650e-001
7.511847843387579e-002	-8.831460e-001	-8.497630e-001
7.518135199801160e-002	-8.828493e-001	-8.496373e-001
7.519269862840555e-002	-8.827963e-001	-8.496146e-001
7.521539188919345e-002	-8.826914e-001	-8.495692e-001
7.522106520439043e-002	-8.826653e-001	-8.495579e-001
7.523241183478438e-002	-8.826134e-001	-8.495352e-001
7.523524849238286e-002	-8.826005e-001	-8.495295e-001
7.524092180757984e-002	-8.825747e-001	-8.495182e-001
7.525226843797379e-002	-8.825234e-001	-8.494955e-001
7.527496169876169e-002	-8.824213e-001	-8.494501e-001
7.530412651013314e-002	-8.822900e-001	-8.493918e-001
7.533708638178358e-002	-8.821412e-001	-8.493258e-001
7.539186358381900e-002	-8.818918e-001	-8.492163e-001
7.550141798788984e-002	-8.813883e-001	-8.489972e-001
7.558794163613657e-002	-8.809872e-001	-8.488241e-001
7.559777391611920e-002	-8.809414e-001	-8.488045e-001
7.561743847608447e-002	-8.808493e-001	-8.487651e-001
7.562235461607579e-002	-8.808262e-001	-8.487553e-001
7.563218689605843e-002	-8.807801e-001	-8.487356e-001
7.563464496605409e-002	-8.807685e-001	-8.487307e-001
7.563956110604540e-002	-8.807454e-001	-8.487208e-001
7.564939338602804e-002	-8.806990e-001	-8.487012e-001
7.566905794599331e-002	-8.806055e-001	-8.486619e-001
7.569729421999071e-002	-8.804690e-001	-8.486054e-001
7.572733574958644e-002	-8.803198e-001	-8.485453e-001
7.578713062631498e-002	-8.800111e-001	-8.484257e-001
7.589047808394887e-002	-8.794571e-001	-8.482190e-001
7.597300099967862e-002	-8.790016e-001	-8.480540e-001
7.605200582366828e-002	-8.785586e-001	-8.478960e-001
7.614128650423391e-002	-8.780565e-001	-8.477174e-001
7.619528657495740e-002	-8.777530e-001	-8.476094e-001
7.622743036496778e-002	-8.775725e-001	-8.475451e-001
7.623342073870622e-002	-8.775389e-001	-8.475332e-001
7.624540148618308e-002	-8.774717e-001	-8.475092e-001
7.624839667305230e-002	-8.774549e-001	-8.475032e-001
7.625438704679075e-002	-8.774213e-001	-8.474912e-001
7.625588464022536e-002	-8.774129e-001	-8.474882e-001
7.625887982709458e-002	-8.773961e-001	-8.474823e-001
7.626487020083302e-002	-8.773625e-001	-8.474703e-001
7.627472812091839e-002	-8.773073e-001	-8.474506e-001
7.628502379160200e-002	-8.772496e-001	-8.474299e-001
7.630561513296924e-002	-8.771343e-001	-8.473887e-001
7.633713802047258e-002	-8.769578e-001	-8.473257e-001
7.638198779955864e-002	-8.767068e-001	-8.472360e-001
7.642928518254123e-002	-8.764426e-001	-8.471414e-001
7.649208050639772e-002	-8.760938e-001	-8.470159e-001
7.657447785999091e-002	-8.756470e-001	-8.468511e-001
7.666927210054679e-002	-8.751583e-001	-8.466614e-001
7.678829293453955e-002	-8.745813e-001	-8.464234e-001
